Data/Ora;Valore;
04/06/2019 09:20:26;  27,868;
04/06/2019 10:19:26;  29,524;
04/06/2019 10:21:26;  28,671;
04/06/2019 10:22:26;  28,277;
04/06/2019 10:27:26;  27,900;
04/06/2019 11:41:26;  28,276;
04/06/2019 13:11:26;  28,661;
04/06/2019 13:18:26;  30,082;
04/06/2019 13:20:26;  29,338;
04/06/2019 13:21:27;  28,938;
04/06/2019 16:17:27;  30,446;
04/06/2019 16:18:26;  30,830;
04/06/2019 16:19:27;  30,042;
04/06/2019 16:20:26;  29,475;
04/06/2019 16:23:26;  29,045;
04/06/2019 19:16:26;  29,806;
04/06/2019 19:17:26;  30,321;
04/06/2019 19:18:26;  29,764;
04/06/2019 19:19:27;  29,301;
04/06/2019 19:20:26;  28,926;
04/06/2019 19:32:26;  28,553;
04/06/2019 22:15:26;  28,975;
04/06/2019 22:16:26;  29,433;
04/06/2019 22:17:27;  29,058;
04/06/2019 22:19:27;  28,586;
05/06/2019 02:12:26;  29,975;
05/06/2019 02:14:26;  29,263;
05/06/2019 02:16:26;  28,720;
05/06/2019 04:05:26;  28,329;
05/06/2019 05:11:26;  29,338;
05/06/2019 05:13:26;  28,958;
05/06/2019 05:15:26;  28,568;
05/06/2019 08:10:27;  29,815;
05/06/2019 08:12:29;  29,285;
05/06/2019 08:13:26;  28,910;
05/06/2019 08:22:26;  28,539;
05/06/2019 11:09:26;  29,509;
05/06/2019 11:12:26;  28,857;
05/06/2019 11:19:26;  28,485;
05/06/2019 12:11:26;  28,889;
05/06/2019 13:52:26;  29,260;
05/06/2019 14:08:27;  30,247;
05/06/2019 14:11:27;  29,641;
05/06/2019 14:14:26;  29,230;
05/06/2019 14:14:26;  29,230;
05/06/2019 17:07:27;  29,936;
05/06/2019 17:08:27;  31,007;
05/06/2019 17:09:27;  30,271;
05/06/2019 17:10:26;  29,659;
05/06/2019 17:12:26;  29,204;
05/06/2019 19:35:27;  28,817;
05/06/2019 20:06:27;  29,453;
05/06/2019 20:07:27;  29,907;
05/06/2019 20:08:27;  29,478;
05/06/2019 20:10:26;  29,025;
05/06/2019 20:43:27;  28,642;
05/06/2019 23:05:27;  29,079;
05/06/2019 23:06:27;  29,595;
05/06/2019 23:08:27;  29,080;
05/06/2019 23:17:26;  28,698;
06/06/2019 00:20:27;  29,087;
06/06/2019 01:11:27;  29,488;
06/06/2019 09:13:36;  30,901;
06/06/2019 10:58:26;  31,284;
06/06/2019 11:02:26;  32,031;
06/06/2019 11:05:26;  31,521;
06/06/2019 13:16:26;  31,891;
06/06/2019 14:01:26;  32,983;
06/06/2019 14:04:26;  32,369;
06/06/2019 14:09:26;  31,952;
06/06/2019 17:00:26;  32,418;
06/06/2019 17:05:26;  31,979;
06/06/2019 20:06:26;  31,522;
06/06/2019 22:59:26;  31,901;
06/06/2019 23:01:27;  31,503;
07/06/2019 01:57:27;  31,950;
07/06/2019 01:58:26;  32,516;
07/06/2019 02:00:26;  32,048;
07/06/2019 04:57:26;  32,885;
07/06/2019 05:00:26;  32,468;
07/06/2019 07:56:26;  33,348;
07/06/2019 07:58:26;  32,880;
07/06/2019 08:01:26;  32,507;
07/06/2019 10:55:43;  33,721;
07/06/2019 10:56:43;  33,307;
07/06/2019 10:58:42;  32,777;
07/06/2019 13:11:36;  33,166;
07/06/2019 13:54:04;  33,576;
07/06/2019 13:55:04;  34,127;
07/06/2019 13:57:04;  33,551;
07/06/2019 16:54:04;  34,172;
07/06/2019 16:56:04;  33,587;
07/06/2019 17:09:04;  33,210;
07/06/2019 19:51:04;  33,591;
07/06/2019 20:36:04;  33,221;
07/06/2019 22:52:04;  33,994;
07/06/2019 22:55:04;  33,599;
08/06/2019 00:25:04;  33,991;
08/06/2019 01:51:04;  34,905;
08/06/2019 01:53:04;  34,271;
08/06/2019 03:59:05;  34,666;
08/06/2019 04:50:04;  35,253;
08/06/2019 04:53:04;  34,854;
08/06/2019 07:04:04;  34,481;
08/06/2019 07:49:04;  34,889;
08/06/2019 07:55:04;  34,504;
08/06/2019 08:14:04;  34,926;
08/06/2019 08:19:04;  34,537;
08/06/2019 09:23:04;  34,931;
08/06/2019 10:48:04;  35,367;
08/06/2019 10:51:04;  34,989;
08/06/2019 11:16:04;  34,582;
08/06/2019 13:07:04;  35,018;
08/06/2019 13:44:04;  35,492;
08/06/2019 13:48:04;  36,415;
08/06/2019 13:49:04;  35,849;
08/06/2019 13:50:04;  35,411;
08/06/2019 13:55:04;  34,966;
08/06/2019 16:46:05;  35,523;
08/06/2019 16:47:04;  37,262;
08/06/2019 16:48:04;  36,336;
08/06/2019 16:49:04;  35,586;
08/06/2019 16:52:04;  35,095;
08/06/2019 18:31:04;  34,714;
08/06/2019 19:46:04;  35,471;
08/06/2019 19:48:04;  34,895;
08/06/2019 19:50:05;  34,519;
09/06/2019 01:44:04;  35,038;
09/06/2019 01:47:04;  34,569;
09/06/2019 03:14:04;  34,943;
09/06/2019 04:13:04;  35,335;
09/06/2019 04:43:04;  36,067;
09/06/2019 04:47:04;  35,677;
09/06/2019 06:00:04;  36,068;
09/06/2019 07:17:04;  36,485;
09/06/2019 07:42:05;  36,864;
09/06/2019 07:47:05;  36,491;
09/06/2019 09:27:04;  36,878;
09/06/2019 09:37:04;  37,259;
09/06/2019 09:44:04;  37,684;
09/06/2019 09:58:04;  38,069;
09/06/2019 10:41:03;  38,644;
09/06/2019 10:45:04;  38,252;
09/06/2019 13:40:04;  38,780;
09/06/2019 13:44:05;  38,386;
09/06/2019 16:40:05;  38,814;
09/06/2019 16:42:04;  38,432;
09/06/2019 19:09:04;  38,056;
09/06/2019 19:59:06;  37,685;
10/06/2019 01:37:04;  38,256;
10/06/2019 01:39:04;  37,843;
10/06/2019 04:22:04;  38,214;
10/06/2019 04:36:04;  38,689;
10/06/2019 04:40:04;  38,314;
10/06/2019 07:33:04;  38,757;
10/06/2019 09:38:35;  39,131;
10/06/2019 12:08:37;  39,600;
10/06/2019 12:09:36;  40,102;
10/06/2019 12:11:36;  39,518;
10/06/2019 12:21:47;  39,143;
10/06/2019 14:18:06;  39,526;
10/06/2019 15:07:35;  39,923;
10/06/2019 18:07:35;  40,728;
10/06/2019 18:08:35;  40,351;
10/06/2019 18:09:35;  39,946;
10/06/2019 18:14:35;  39,555;
10/06/2019 20:48:35;  39,167;
10/06/2019 21:06:35;  39,633;
10/06/2019 21:09:35;  39,207;
10/06/2019 23:31:35;  38,836;
11/06/2019 05:32:35;  39,271;
11/06/2019 06:03:35;  39,664;
11/06/2019 06:09:35;  39,186;
11/06/2019 09:02:35;  39,851;
11/06/2019 09:21:36;  40,254;
11/06/2019 09:28:35;  40,675;
11/06/2019 09:39:35;  41,060;
11/06/2019 10:00:35;  41,456;
11/06/2019 12:02:06;  42,080;
11/06/2019 12:04:06;  41,686;
11/06/2019 15:01:05;  42,289;
11/06/2019 15:04:06;  41,705;
11/06/2019 15:38:06;  41,332;
11/06/2019 18:50:05;  42,522;
11/06/2019 18:51:06;  41,474;
11/06/2019 18:55:06;  41,852;
11/06/2019 18:57:07;  41,442;
11/06/2019 19:43:06;  41,056;
11/06/2019 22:05:05;  40,619;
12/06/2019 00:52:06;  41,412;
12/06/2019 00:55:06;  40,902;
12/06/2019 02:41:05;  41,304;
12/06/2019 03:18:05;  41,708;
12/06/2019 03:50:05;  42,728;
12/06/2019 03:51:06;  42,045;
12/06/2019 03:52:05;  42,658;
12/06/2019 03:54:06;  42,253;
12/06/2019 05:02:05;  42,670;
12/06/2019 05:39:05;  43,087;
12/06/2019 06:11:05;  43,503;
12/06/2019 06:51:05;  44,070;
12/06/2019 06:54:06;  43,667;
12/06/2019 09:08:07;  44,078;
12/06/2019 09:17:05;  44,479;
12/06/2019 09:24:06;  44,852;
12/06/2019 09:36:05;  45,223;
12/06/2019 09:45:05;  45,747;
12/06/2019 09:46:05;  45,376;
12/06/2019 09:50:05;  46,342;
12/06/2019 09:53:05;  45,762;
12/06/2019 12:47:15;  46,145;
12/06/2019 12:49:15;  46,563;
12/06/2019 12:53:15;  46,116;
12/06/2019 15:48:35;  46,945;
12/06/2019 15:50:33;  46,419;
12/06/2019 15:52:34;  46,031;
12/06/2019 16:56:34;  45,652;
12/06/2019 17:43:33;  45,280;
12/06/2019 18:47:33;  46,066;
12/06/2019 18:49:33;  45,659;
12/06/2019 18:51:33;  45,189;
12/06/2019 19:19:34;  44,818;
12/06/2019 20:58:34;  44,435;
12/06/2019 21:45:34;  44,870;
12/06/2019 21:50:33;  44,469;
13/06/2019 00:40:34;  45,136;
13/06/2019 00:41:33;  44,412;
13/06/2019 01:53:34;  44,789;
13/06/2019 02:32:34;  45,161;
13/06/2019 02:59:33;  45,537;
13/06/2019 03:31:33;  45,908;
13/06/2019 03:44:33;  46,461;
13/06/2019 04:53:33;  46,836;
13/06/2019 05:20:35;  47,209;
13/06/2019 05:41:33;  47,584;
13/06/2019 06:06:33;  48,003;
13/06/2019 06:43:34;  48,434;
13/06/2019 06:44:33;  48,809;
13/06/2019 06:47:33;  48,381;
13/06/2019 07:28:33;  48,760;
13/06/2019 07:55:33;  49,141;
13/06/2019 08:21:33;  49,538;
13/06/2019 08:32:34;  49,919;
13/06/2019 08:40:32;  50,328;
13/06/2019 08:44:33;  50,723;
13/06/2019 08:49:35;  51,192;
13/06/2019 08:54:33;  51,649;
13/06/2019 08:58:33;  52,021;
13/06/2019 09:03:33;  52,515;
13/06/2019 09:08:33;  52,949;
13/06/2019 09:12:33;  53,344;
13/06/2019 09:16:34;  53,721;
13/06/2019 09:23:34;  54,180;
13/06/2019 09:32:34;  54,591;
13/06/2019 09:43:33;  56,095;
13/06/2019 09:44:33;  55,713;
13/06/2019 09:46:34;  55,085;
13/06/2019 12:42:34;  55,846;
13/06/2019 12:44:33;  55,338;
13/06/2019 12:49:34;  54,965;
13/06/2019 14:44:34;  54,544;
13/06/2019 15:41:35;  56,054;
13/06/2019 15:42:35;  55,573;
13/06/2019 15:43:33;  54,976;
13/06/2019 15:45:33;  54,478;
13/06/2019 16:06:33;  54,095;
13/06/2019 16:44:33;  53,718;
13/06/2019 17:32:33;  53,344;
13/06/2019 18:23:33;  52,907;
13/06/2019 18:35:34;  53,282;
13/06/2019 18:40:32;  54,160;
13/06/2019 18:42:32;  53,505;
13/06/2019 18:44:35;  52,983;
13/06/2019 19:07:34;  52,600;
13/06/2019 20:01:34;  52,221;
13/06/2019 21:39:33;  52,730;
13/06/2019 21:42:33;  52,265;
14/06/2019 00:08:33;  52,646;
14/06/2019 00:37:33;  53,037;
14/06/2019 00:38:34;  53,409;
14/06/2019 00:42:34;  53,001;
14/06/2019 01:21:33;  53,391;
14/06/2019 01:43:34;  53,768;
14/06/2019 02:00:33;  54,143;
14/06/2019 02:17:33;  54,518;
14/06/2019 02:32:33;  54,908;
14/06/2019 02:50:33;  55,309;
14/06/2019 03:08:33;  55,749;
14/06/2019 03:28:33;  56,120;
14/06/2019 03:37:33;  56,902;
14/06/2019 03:40:34;  56,511;
14/06/2019 04:21:33;  56,948;
14/06/2019 04:39:33;  57,324;
14/06/2019 04:51:33;  57,757;
14/06/2019 05:12:33;  58,172;
14/06/2019 05:26:33;  58,640;
14/06/2019 05:44:33;  59,068;
14/06/2019 05:56:33;  59,479;
14/06/2019 06:09:34;  59,875;
14/06/2019 06:19:34;  60,262;
14/06/2019 06:31:34;  60,709;
14/06/2019 06:37:34;  61,482;
14/06/2019 06:39:34;  61,079;
14/06/2019 07:04:34;  61,483;
14/06/2019 07:27:33;  61,856;
14/06/2019 07:42:33;  62,240;
14/06/2019 07:55:33;  62,616;
14/06/2019 08:12:34;  62,987;
14/06/2019 08:23:34;  63,478;
14/06/2019 08:33:33;  63,900;
14/06/2019 08:40:34;  64,410;
14/06/2019 08:44:33;  64,809;
14/06/2019 08:48:33;  65,198;
14/06/2019 08:51:34;  65,614;
14/06/2019 08:55:33;  66,037;
14/06/2019 08:58:33;  66,457;
14/06/2019 09:01:33;  66,833;
14/06/2019 09:06:33;  67,261;
14/06/2019 09:10:33;  67,718;
14/06/2019 09:17:34;  68,205;
14/06/2019 09:24:34;  68,585;
14/06/2019 09:35:34;  69,580;
14/06/2019 09:36:35;  70,389;
14/06/2019 09:37:34;  69,931;
14/06/2019 09:38:36;  69,544;
14/06/2019 09:40:34;  69,148;
14/06/2019 10:24:34;  68,759;
14/06/2019 10:53:33;  68,365;
14/06/2019 11:48:33;  67,982;
14/06/2019 12:29:33;  67,491;
14/06/2019 12:31:34;  67,866;
14/06/2019 12:35:33;  68,909;
14/06/2019 12:37:33;  68,243;
14/06/2019 12:40:34;  67,761;
14/06/2019 13:22:34;  67,341;
14/06/2019 14:34:33;  66,961;
14/06/2019 15:22:33;  66,584;
14/06/2019 15:34:33;  67,537;
14/06/2019 15:36:33;  67,035;
14/06/2019 15:38:35;  66,628;
14/06/2019 16:42:33;  66,255;
14/06/2019 18:14:35;  65,843;
14/06/2019 18:33:33;  66,912;
14/06/2019 18:35:33;  66,376;
14/06/2019 18:37:34;  65,853;
14/06/2019 18:49:35;  65,481;
14/06/2019 20:22:33;  65,097;
14/06/2019 21:32:33;  65,490;
14/06/2019 21:36:33;  65,061;
15/06/2019 00:00:33;  65,446;
15/06/2019 00:31:33;  66,194;
15/06/2019 00:35:33;  65,776;
15/06/2019 01:24:34;  66,157;
15/06/2019 01:58:33;  66,532;
15/06/2019 02:35:33;  66,926;
15/06/2019 03:30:33;  67,462;
15/06/2019 03:31:33;  68,050;
15/06/2019 03:33:33;  67,415;
15/06/2019 03:37:33;  67,036;
15/06/2019 04:43:33;  67,472;
15/06/2019 05:21:33;  67,845;
15/06/2019 05:59:33;  68,220;
15/06/2019 06:29:34;  68,750;
15/06/2019 06:30:34;  69,268;
15/06/2019 06:32:33;  68,833;
15/06/2019 08:02:35;  69,240;
15/06/2019 08:26:33;  69,686;
15/06/2019 08:42:33;  70,102;
15/06/2019 08:51:35;  70,578;
15/06/2019 08:57:33;  70,949;
15/06/2019 09:02:35;  71,367;
15/06/2019 09:07:34;  71,761;
15/06/2019 09:11:34;  72,186;
15/06/2019 09:16:34;  72,612;
15/06/2019 09:22:33;  73,105;
15/06/2019 09:29:33;  75,524;
15/06/2019 09:30:33;  74,852;
15/06/2019 09:31:33;  74,250;
15/06/2019 09:32:33;  73,777;
15/06/2019 11:06:34;  73,378;
15/06/2019 11:48:35;  72,994;
15/06/2019 12:28:33;  74,088;
15/06/2019 12:30:33;  73,550;
15/06/2019 12:32:34;  73,099;
15/06/2019 12:41:33;  72,726;
15/06/2019 13:51:34;  72,344;
15/06/2019 15:20:34;  71,935;
15/06/2019 15:27:33;  74,637;
15/06/2019 15:28:33;  74,081;
15/06/2019 15:29:33;  73,146;
15/06/2019 15:30:33;  72,607;
15/06/2019 15:32:34;  72,085;
15/06/2019 15:39:33;  71,700;
15/06/2019 16:16:34;  71,303;
15/06/2019 17:03:33;  70,931;
15/06/2019 17:41:33;  70,526;
15/06/2019 18:14:33;  70,135;
15/06/2019 18:24:33;  70,505;
15/06/2019 18:26:33;  72,069;
15/06/2019 18:27:34;  71,699;
15/06/2019 18:28:34;  71,227;
15/06/2019 18:29:34;  70,800;
15/06/2019 18:31:33;  70,258;
15/06/2019 18:43:34;  69,876;
