Data/Ora;Valore;
06/05/2019 15:05:58;  77,460;
06/05/2019 15:06:58;  55,807;
06/05/2019 15:09:57;  96,861;
06/05/2019 15:10:59;  97,562;
06/05/2019 15:11:57;  99,029;
06/05/2019 15:12:57;  99,637;
06/05/2019 15:13:57; 101,028;
06/05/2019 15:16:59; 105,427;
06/05/2019 15:17:59; 105,656;
06/05/2019 15:18:57; 105,306;
06/05/2019 15:19:57; 103,894;
06/05/2019 15:20:58; 103,393;
06/05/2019 15:21:59; 103,557;
06/05/2019 15:22:58; 104,581;
06/05/2019 15:23:58; 105,337;
06/05/2019 15:25:58; 106,576;
06/05/2019 15:26:59; 108,405;
06/05/2019 15:28:58; 108,900;
06/05/2019 15:29:57; 107,448;
06/05/2019 15:30:58; 107,209;
06/05/2019 15:31:57; 105,541;
06/05/2019 15:32:58; 104,542;
06/05/2019 15:33:56; 102,256;
06/05/2019 15:34:58; 100,801;
06/05/2019 15:35:58;  98,822;
06/05/2019 15:36:56;  96,241;
06/05/2019 15:37:57;  95,899;
06/05/2019 15:38:57;  94,864;
06/05/2019 15:41:57;  95,156;
06/05/2019 15:42:57;  95,422;
06/05/2019 15:43:57;  96,565;
06/05/2019 15:44:57;  96,392;
06/05/2019 15:46:00;  94,893;
06/05/2019 15:46:59;  34,238;
06/05/2019 15:47:57;  34,453;
06/05/2019 15:48:57;  34,848;
06/05/2019 15:49:58;  35,280;
06/05/2019 15:50:58;  34,970;
06/05/2019 15:51:58;  13,215;
06/05/2019 15:52:56;  13,458;
06/05/2019 15:53:59;  62,394;
06/05/2019 15:54:58;  62,508;
06/05/2019 15:56:57;  61,437;
06/05/2019 15:57:58;  28,594;
06/05/2019 15:58:57;  28,273;
06/05/2019 15:59:57;   3,367;
06/05/2019 16:00:58;  17,906;
06/05/2019 16:01:58;  17,617;
06/05/2019 16:02:58;   6,403;
06/05/2019 16:04:58;  62,417;
06/05/2019 16:05:58;  62,720;
06/05/2019 16:06:59;  63,283;
06/05/2019 16:07:57;  63,873;
06/05/2019 16:08:59;  64,617;
06/05/2019 16:09:58;  64,833;
06/05/2019 16:10:57;  64,935;
06/05/2019 16:11:58;  64,305;
06/05/2019 16:12:57;  63,621;
06/05/2019 16:13:58;  62,438;
06/05/2019 16:14:57;  61,987;
06/05/2019 16:15:57;  61,378;
06/05/2019 16:16:57;  61,259;
06/05/2019 16:17:57;  61,840;
06/05/2019 16:19:57;  62,654;
06/05/2019 16:20:57;  63,041;
06/05/2019 16:21:59;  64,180;
06/05/2019 16:22:57;  64,969;
06/05/2019 16:23:57;  65,414;
06/05/2019 16:24:59;  65,210;
06/05/2019 16:25:58;  64,916;
06/05/2019 16:27:00;  65,251;
06/05/2019 16:27:59;  65,563;
06/05/2019 16:28:57;  65,685;
06/05/2019 16:29:58;  66,406;
06/05/2019 16:30:57;  67,730;
06/05/2019 16:31:57;  69,148;
06/05/2019 16:32:57;  69,858;
06/05/2019 16:33:58;  70,608;
06/05/2019 16:34:57;  71,443;
06/05/2019 16:35:58;  72,303;
06/05/2019 16:36:58;  72,857;
06/05/2019 16:37:57;  74,380;
06/05/2019 16:38:57;  74,703;
06/05/2019 16:39:58;  75,246;
06/05/2019 16:40:57;  76,027;
06/05/2019 16:41:58;  76,540;
06/05/2019 16:42:58;  77,622;
06/05/2019 16:43:56;  78,439;
06/05/2019 16:44:57;  79,823;
06/05/2019 16:45:57;  81,284;
06/05/2019 16:46:57;  82,185;
06/05/2019 16:47:57;  83,180;
06/05/2019 16:48:59;  84,416;
06/05/2019 16:49:58;  85,296;
06/05/2019 16:50:59;  86,683;
06/05/2019 16:51:57;  87,274;
06/05/2019 16:52:57;  87,937;
06/05/2019 16:53:57;  88,969;
06/05/2019 16:54:58;  89,840;
06/05/2019 16:55:57;  91,191;
06/05/2019 16:56:57;  92,672;
06/05/2019 16:57:59;  94,065;
06/05/2019 16:58:57;  94,811;
06/05/2019 16:59:58;  95,667;
06/05/2019 17:01:00;  96,439;
06/05/2019 17:01:58;  97,097;
06/05/2019 17:02:58;  97,768;
06/05/2019 17:03:58;  98,294;
06/05/2019 17:05:57;  98,414;
06/05/2019 17:08:57;  97,448;
06/05/2019 17:09:59;  96,830;
06/05/2019 17:10:59;  96,234;
06/05/2019 17:11:57;  95,458;
06/05/2019 17:12:57;  94,381;
06/05/2019 17:14:00;  93,316;
06/05/2019 17:14:57;  91,672;
06/05/2019 17:15:58;  90,318;
06/05/2019 17:17:58;  91,250;
06/05/2019 17:18:57;  93,320;
06/05/2019 17:20:59;  91,262;
06/05/2019 17:21:57;  89,946;
06/05/2019 17:22:58;  88,043;
06/05/2019 17:23:58;  21,094;
06/05/2019 17:24:57;  81,761;
06/05/2019 17:25:59;  21,833;
06/05/2019 17:27:57;  22,287;
06/05/2019 17:28:57;  64,324;
06/05/2019 17:29:58;  65,636;
06/05/2019 17:30:57;  66,316;
06/05/2019 17:32:59;  65,333;
06/05/2019 17:33:58;  64,808;
06/05/2019 17:35:00;  63,966;
06/05/2019 17:35:57;  62,998;
06/05/2019 17:36:58;  63,360;
06/05/2019 17:37:58;  62,802;
06/05/2019 17:38:57;  63,016;
06/05/2019 17:39:57;  62,077;
06/05/2019 17:40:58;  61,728;
06/05/2019 17:41:57;  61,871;
06/05/2019 17:42:59;  62,308;
06/05/2019 17:43:58;  62,039;
06/05/2019 17:44:58;  61,781;
06/05/2019 17:46:57;  61,987;
06/05/2019 17:47:57;  61,166;
06/05/2019 17:48:59;  60,584;
06/05/2019 17:49:57;  60,214;
06/05/2019 17:50:58;  58,938;
06/05/2019 17:51:57;  58,371;
06/05/2019 17:52:57;  58,157;
06/05/2019 17:53:58;  58,417;
06/05/2019 17:54:57;  57,746;
06/05/2019 17:55:58;  56,878;
06/05/2019 17:57:57;  60,984;
06/05/2019 17:58:57;  60,453;
06/05/2019 17:59:57;  59,946;
06/05/2019 18:01:00;  60,206;
06/05/2019 18:01:58;  17,864;
06/05/2019 18:02:59;  18,545;
06/05/2019 18:03:59;  18,977;
06/05/2019 18:04:56;  19,400;
06/05/2019 18:05:57;  20,062;
06/05/2019 18:06:58;  20,516;
06/05/2019 18:07:57;  20,890;
06/05/2019 18:08:58;  94,279;
06/05/2019 18:09:57;  93,301;
06/05/2019 18:10:57;  90,675;
06/05/2019 18:11:57;  89,126;
06/05/2019 18:12:58;  87,060;
06/05/2019 18:13:57;  84,411;
06/05/2019 18:14:57;  51,504;
06/05/2019 18:15:59;  50,158;
06/05/2019 18:16:58;  51,238;
06/05/2019 18:18:00;  51,439;
06/05/2019 18:19:57;  50,390;
06/05/2019 18:20:58;  50,876;
06/05/2019 18:21:56;  51,045;
06/05/2019 18:25:57;  35,637;
06/05/2019 18:27:57;  35,206;
06/05/2019 18:28:57;  35,574;
06/05/2019 18:29:59;  36,516;
06/05/2019 18:30:58;  37,515;
06/05/2019 18:31:58;  38,434;
06/05/2019 18:32:57;  39,615;
06/05/2019 18:33:57;  40,573;
06/05/2019 18:35:00;  41,120;
06/05/2019 18:35:59;  41,478;
06/05/2019 18:36:59;  41,964;
06/05/2019 18:37:58;  42,799;
06/05/2019 18:38:57;  43,379;
06/05/2019 18:39:57;  44,385;
06/05/2019 18:40:57;  45,515;
06/05/2019 18:51:57;  26,128;
06/05/2019 18:52:57;  26,762;
06/05/2019 18:53:57;  83,555;
06/05/2019 18:55:00;  84,425;
06/05/2019 18:55:56;  85,240;
06/05/2019 18:56:57;  85,683;
06/05/2019 18:57:59;  86,725;
06/05/2019 18:58:57;  87,731;
06/05/2019 18:59:59;  88,989;
06/05/2019 19:00:56;  90,780;
06/05/2019 19:01:57;  92,662;
06/05/2019 19:02:57;  94,590;
06/05/2019 19:04:57;  94,959;
06/05/2019 19:06:58;  94,496;
06/05/2019 19:07:58;  94,640;
06/05/2019 19:09:57;  94,817;
06/05/2019 19:10:58;  96,157;
06/05/2019 19:11:59;  97,445;
06/05/2019 19:12:57;  98,587;
06/05/2019 19:13:57;  99,225;
06/05/2019 19:14:58;  99,088;
06/05/2019 19:15:58;  98,811;
06/05/2019 19:16:59;  97,476;
06/05/2019 19:17:57;  96,094;
06/05/2019 19:19:59;  95,026;
06/05/2019 19:20:57;  94,513;
06/05/2019 19:21:58;  94,360;
06/05/2019 19:23:57;  95,014;
06/05/2019 19:24:57;  96,285;
06/05/2019 19:25:59;  95,668;
06/05/2019 19:26:57;  94,442;
06/05/2019 19:28:57;  93,765;
06/05/2019 19:29:58;  92,255;
06/05/2019 19:30:57;  91,968;
06/05/2019 19:32:00;  90,398;
06/05/2019 19:32:57;  89,767;
06/05/2019 19:33:59;  90,067;
06/05/2019 19:34:59;  89,714;
06/05/2019 19:36:59;  89,881;
06/05/2019 19:37:57;  88,570;
06/05/2019 19:38:57;  87,140;
06/05/2019 19:40:57;  86,051;
06/05/2019 19:41:58;  85,173;
06/05/2019 19:42:57;  83,391;
06/05/2019 19:43:57;  81,464;
06/05/2019 19:44:57;  19,557;
06/05/2019 19:45:58;  64,799;
06/05/2019 19:46:57;  64,045;
06/05/2019 19:47:57;  64,997;
06/05/2019 19:48:59;  65,516;
06/05/2019 19:50:57;  64,426;
06/05/2019 19:51:57;  64,787;
06/05/2019 19:52:58;  64,938;
06/05/2019 19:53:58;  63,705;
06/05/2019 19:54:58;  64,439;
06/05/2019 19:56:57;  64,932;
06/05/2019 19:57:58;  65,776;
06/05/2019 19:59:59;  65,157;
06/05/2019 20:00:57;  64,569;
06/05/2019 20:01:58;  63,381;
06/05/2019 20:02:59;  61,297;
06/05/2019 20:03:57;   6,450;
06/05/2019 20:05:59;   6,552;
06/05/2019 20:06:57;   6,665;
06/05/2019 20:07:57;  25,866;
06/05/2019 20:08:58;  26,637;
06/05/2019 20:10:58; 108,440;
06/05/2019 20:11:57; 106,266;
06/05/2019 20:12:58;  15,046;
06/05/2019 20:13:57;  32,393;
06/05/2019 20:14:59;  34,750;
06/05/2019 20:15:57;  34,536;
06/05/2019 20:16:57;  34,316;
06/05/2019 20:17:58;  34,471;
06/05/2019 20:18:57;  35,207;
06/05/2019 20:19:57;  36,366;
06/05/2019 20:22:57;  72,646;
06/05/2019 20:23:58;  72,771;
06/05/2019 20:24:58;  73,599;
06/05/2019 20:27:57;  74,109;
06/05/2019 20:28:57;  73,874;
06/05/2019 20:30:58;  73,483;
06/05/2019 20:31:57;  73,314;
06/05/2019 20:32:59;  74,833;
06/05/2019 20:37:58;  50,722;
06/05/2019 20:38:57;  50,445;
06/05/2019 20:39:57;  50,307;
06/05/2019 20:40:57;  49,740;
06/05/2019 20:42:58;  35,778;
06/05/2019 20:43:57;  37,006;
06/05/2019 20:50:57;  34,307;
06/05/2019 20:51:58;  34,752;
06/05/2019 20:53:57;  35,230;
06/05/2019 20:54:57;  35,569;
06/05/2019 20:59:57; 107,961;
06/05/2019 21:00:57; 105,598;
06/05/2019 21:01:57; 103,944;
06/05/2019 21:02:57; 103,514;
06/05/2019 21:03:57; 101,942;
06/05/2019 21:04:58; 101,138;
06/05/2019 21:05:57; 100,479;
06/05/2019 21:06:57; 100,182;
06/05/2019 21:07:57; 101,088;
06/05/2019 21:08:58; 101,952;
06/05/2019 21:09:58; 104,135;
06/05/2019 21:10:59; 105,937;
06/05/2019 21:11:57; 107,106;
06/05/2019 21:12:57; 109,117;
06/05/2019 21:50:57;  37,209;
06/05/2019 21:51:57;  37,493;
06/05/2019 21:52:59;  38,319;
06/05/2019 21:53:57;  88,427;
06/05/2019 21:54:57;  89,463;
06/05/2019 21:55:58;  89,649;
06/05/2019 21:57:57;  89,539;
06/05/2019 21:58:57;  88,579;
06/05/2019 21:59:57;  88,232;
06/05/2019 22:00:57;  86,774;
06/05/2019 22:01:58;  86,100;
06/05/2019 22:02:57;  83,963;
06/05/2019 22:03:57;  83,003;
06/05/2019 22:04:58;  82,086;
06/05/2019 22:05:58;  83,545;
06/05/2019 22:06:58;  84,718;
06/05/2019 22:07:58;  85,676;
06/05/2019 22:08:58;  86,288;
06/05/2019 22:09:58;  86,710;
06/05/2019 22:10:59;  85,061;
06/05/2019 22:11:57;  84,320;
06/05/2019 22:12:57;   5,732;
06/05/2019 22:13:57;  55,033;
06/05/2019 22:14:58;  54,748;
06/05/2019 22:15:58;  54,546;
06/05/2019 22:16:57;  55,404;
06/05/2019 22:17:57;  56,279;
06/05/2019 22:18:58;  56,699;
06/05/2019 22:19:57;  57,835;
06/05/2019 22:20:57;  58,203;
06/05/2019 22:21:58;  58,548;
06/05/2019 22:23:59;  57,640;
06/05/2019 22:24:58;  56,981;
06/05/2019 22:25:58;  57,481;
06/05/2019 22:26:58;  58,383;
06/05/2019 22:28:57;  59,815;
06/05/2019 22:29:58;  61,340;
06/05/2019 22:30:57;  62,159;
06/05/2019 22:31:57;  62,495;
06/05/2019 22:32:57;  63,981;
06/05/2019 22:33:57;  64,202;
06/05/2019 22:34:58;  64,651;
06/05/2019 22:36:00;  65,857;
06/05/2019 22:36:57;  65,358;
06/05/2019 22:37:58;  65,728;
06/05/2019 22:39:01;  66,578;
06/05/2019 22:39:57;  67,779;
06/05/2019 22:40:57;  69,431;
06/05/2019 22:41:58;  71,184;
06/05/2019 22:42:57;  73,037;
06/05/2019 22:43:59;  74,856;
06/05/2019 22:44:57;  76,100;
06/05/2019 22:45:58;  77,097;
06/05/2019 22:46:59;  77,991;
06/05/2019 22:47:58;  78,241;
06/05/2019 22:48:58;  79,570;
06/05/2019 22:49:57;  80,502;
06/05/2019 22:50:58;  80,686;
06/05/2019 22:51:59;  81,704;
06/05/2019 22:52:57;  82,893;
06/05/2019 22:53:58;  83,280;
06/05/2019 22:54:57;  84,179;
06/05/2019 22:55:57;  85,225;
06/05/2019 22:56:58;  85,705;
06/05/2019 22:57:58;  87,080;
06/05/2019 22:58:59;  88,260;
06/05/2019 22:59:57;  89,498;
06/05/2019 23:01:57;  89,266;
06/05/2019 23:02:57;  90,930;
06/05/2019 23:03:57;  92,489;
06/05/2019 23:04:58;  93,983;
06/05/2019 23:05:59;  96,146;
06/05/2019 23:06:58;  98,869;
06/05/2019 23:07:59; 100,041;
06/05/2019 23:08:57; 101,207;
07/05/2019 00:06:57;  43,770;
07/05/2019 00:07:58;  44,828;
07/05/2019 00:08:57;  45,463;
07/05/2019 00:09:59;  46,271;
07/05/2019 00:10:57;  46,688;
07/05/2019 00:11:56;  47,340;
07/05/2019 00:12:57;  48,218;
07/05/2019 00:13:57;  49,363;
07/05/2019 00:14:57;  50,091;
07/05/2019 00:15:57;  50,760;
07/05/2019 00:16:57;  51,322;
07/05/2019 00:17:57;  51,660;
07/05/2019 00:20:58;  50,719;
07/05/2019 00:21:58;  17,009;
07/05/2019 00:22:57;  17,233;
07/05/2019 00:23:57;  17,547;
07/05/2019 00:24:57;  99,832;
07/05/2019 00:26:57;  97,866;
07/05/2019 00:27:58;  24,389;
07/05/2019 00:28:57;  25,030;
07/05/2019 00:29:57;  25,600;
07/05/2019 00:30:57;  25,871;
07/05/2019 00:31:57;  26,368;
07/05/2019 00:32:59;  26,153;
07/05/2019 00:34:58;  26,327;
07/05/2019 00:35:57;  26,911;
07/05/2019 00:36:57;  27,608;
07/05/2019 00:37:58;  28,320;
07/05/2019 00:38:57;  28,614;
07/05/2019 00:39:58;  28,983;
07/05/2019 00:40:58;  29,601;
07/05/2019 00:41:57;  30,390;
07/05/2019 00:42:57;  30,746;
07/05/2019 00:43:57;  31,438;
07/05/2019 00:44:57;  32,087;
07/05/2019 00:49:58;  42,526;
07/05/2019 00:50:58;  42,938;
07/05/2019 00:51:58;  43,830;
07/05/2019 00:52:58;  44,508;
07/05/2019 00:53:57;  45,121;
07/05/2019 00:54:57;  45,690;
07/05/2019 00:56:57;  46,171;
07/05/2019 00:57:58;  46,711;
07/05/2019 00:58:57;  47,137;
07/05/2019 00:59:58;  48,442;
07/05/2019 01:27:57;  46,483;
07/05/2019 01:28:57;  47,119;
07/05/2019 01:29:57;  47,256;
07/05/2019 01:30:57;  47,091;
07/05/2019 01:32:58;  47,433;
07/05/2019 01:33:58;  48,413;
07/05/2019 01:34:57;  49,295;
07/05/2019 01:35:58;  49,867;
07/05/2019 01:36:57;  50,834;
07/05/2019 01:37:58;  51,336;
07/05/2019 01:38:57;  41,070;
07/05/2019 01:39:57;  41,365;
07/05/2019 01:40:58;  41,156;
07/05/2019 01:41:58;  40,761;
07/05/2019 01:42:57;  39,867;
07/05/2019 01:43:58;  39,612;
07/05/2019 01:44:58;  39,295;
07/05/2019 01:45:57;  39,617;
07/05/2019 01:48:57;  44,932;
07/05/2019 01:49:57;  45,184;
07/05/2019 01:50:58;  45,567;
07/05/2019 01:53:57;  45,334;
07/05/2019 01:54:57;  44,381;
07/05/2019 01:55:57;  44,042;
07/05/2019 01:56:57;  44,157;
07/05/2019 01:57:58;  44,974;
07/05/2019 01:58:57;  45,895;
07/05/2019 01:59:58;  46,233;
07/05/2019 02:00:58;  46,697;
07/05/2019 02:01:58;  47,263;
07/05/2019 02:02:57;  47,744;
07/05/2019 02:03:57;  48,447;
07/05/2019 02:04:57;  48,305;
07/05/2019 02:05:58;  48,701;
07/05/2019 02:06:57;  47,980;
07/05/2019 02:07:58;  18,514;
07/05/2019 02:11:57;  40,078;
07/05/2019 02:12:57;  40,728;
07/05/2019 02:13:58;  41,222;
07/05/2019 02:14:57;  41,715;
07/05/2019 02:15:58;   5,202;
07/05/2019 02:20:57;  11,640;
07/05/2019 02:21:58;  11,473;
07/05/2019 02:22:57;   4,033;
07/05/2019 02:23:57;  24,781;
07/05/2019 02:24:57;  24,958;
07/05/2019 02:25:57;  18,377;
07/05/2019 02:26:57;   4,105;
07/05/2019 02:28:57;   6,514;
07/05/2019 02:31:57;   7,168;
07/05/2019 02:33:57;   7,024;
07/05/2019 02:35:58;  36,608;
07/05/2019 02:36:57;  36,257;
07/05/2019 02:37:58;   6,739;
07/05/2019 02:38:57;   6,579;
07/05/2019 02:42:57;   4,272;
07/05/2019 02:45:58;   4,386;
07/05/2019 02:50:57;  11,303;
07/05/2019 02:51:57;  47,879;
07/05/2019 02:52:57;  47,491;
07/05/2019 02:53:57;  46,885;
07/05/2019 02:54:57;  46,985;
07/05/2019 02:55:57;  47,667;
07/05/2019 02:56:57;  48,513;
07/05/2019 02:57:58;  48,765;
07/05/2019 02:58:57;  49,198;
07/05/2019 02:59:57;  49,434;
07/05/2019 03:00:57;  50,060;
07/05/2019 03:01:57;  50,231;
07/05/2019 03:02:57;  50,754;
07/05/2019 03:03:57;  49,529;
07/05/2019 03:04:57;   7,373;
07/05/2019 03:05:57;   7,809;
07/05/2019 03:06:57;   7,662;
07/05/2019 03:09:58;  23,549;
07/05/2019 03:10:57;  23,743;
07/05/2019 03:11:57;  24,207;
07/05/2019 03:12:57;  23,521;
07/05/2019 03:13:57;   5,947;
07/05/2019 03:14:57;   9,106;
07/05/2019 03:18:59;   8,154;
07/05/2019 03:20:59;   7,931;
07/05/2019 03:22:57;  43,801;
07/05/2019 03:23:58;   9,207;
07/05/2019 03:24:57;   8,988;
07/05/2019 03:25:57;   5,978;
07/05/2019 03:28:58;   5,257;
07/05/2019 03:29:57;   3,661;
07/05/2019 03:30:57;   8,545;
07/05/2019 03:31:58;   7,435;
07/05/2019 03:32:57;   3,983;
07/05/2019 03:33:57;  14,507;
07/05/2019 03:34:58;  14,781;
07/05/2019 03:35:57;   5,612;
07/05/2019 03:37:58;   5,460;
07/05/2019 03:40:57;   6,337;
07/05/2019 03:45:57;  49,114;
07/05/2019 03:46:57;  49,519;
07/05/2019 03:47:57;  49,086;
07/05/2019 03:48:58;  48,779;
07/05/2019 03:50:57;  47,701;
07/05/2019 03:51:57;  47,461;
07/05/2019 03:52:57;  47,096;
07/05/2019 03:53:58;  47,645;
07/05/2019 03:58:57;  58,883;
07/05/2019 03:59:57;  11,779;
07/05/2019 04:00:57;   5,544;
07/05/2019 04:01:57;   6,551;
07/05/2019 04:03:57;   7,507;
07/05/2019 04:04:57;   3,548;
07/05/2019 04:05:57;  11,012;
07/05/2019 04:06:58;   8,121;
07/05/2019 04:07:57;   7,952;
07/05/2019 04:08:57;   8,106;
07/05/2019 04:10:57;  18,770;
07/05/2019 04:11:57;   5,067;
07/05/2019 04:12:57;   6,013;
07/05/2019 04:15:57;   7,741;
07/05/2019 04:16:58;   9,783;
07/05/2019 04:20:57;  62,891;
07/05/2019 04:21:58;  63,276;
07/05/2019 04:22:57;  22,080;
07/05/2019 04:23:58;  14,209;
07/05/2019 04:27:58;  15,057;
07/05/2019 04:28:57;  14,901;
07/05/2019 04:29:58;  14,498;
07/05/2019 04:30:58;  14,349;
07/05/2019 04:31:59;  11,304;
07/05/2019 04:32:57;  84,771;
07/05/2019 04:33:59;  21,695;
07/05/2019 04:34:57;   8,787;
07/05/2019 04:35:57;  31,460;
07/05/2019 04:36:58;  74,528;
07/05/2019 04:38:57;   6,082;
07/05/2019 04:39:57;  19,956;
07/05/2019 04:41:57;  20,480;
07/05/2019 04:42:57;   9,820;
07/05/2019 04:43:57;  13,472;
07/05/2019 04:45:58;  25,726;
07/05/2019 04:46:58;  26,424;
