Data/Ora;Valore;
13/05/2019 14:19:30;   7,182;
13/05/2019 14:44:30;   7,696;
13/05/2019 15:17:30;   8,204;
13/05/2019 16:30:53;   8,725;
14/05/2019 03:53:02;   8,213;
14/05/2019 04:28:02;   7,696;
14/05/2019 04:33:03;   8,202;
14/05/2019 06:13:02;   7,618;
14/05/2019 06:57:02;   6,966;
14/05/2019 06:59:02;   7,626;
14/05/2019 10:26:02;   8,144;
14/05/2019 10:57:02;   8,668;
14/05/2019 11:16:04;   9,187;
14/05/2019 11:37:02;   9,708;
14/05/2019 12:06:02;  10,213;
14/05/2019 12:43:03;  10,719;
14/05/2019 13:19:03;  11,220;
14/05/2019 14:08:02;  11,720;
14/05/2019 19:17:03;  11,219;
14/05/2019 20:52:02;  10,663;
14/05/2019 23:34:03;  10,158;
15/05/2019 01:21:05;   9,623;
15/05/2019 01:39:02;   9,103;
15/05/2019 03:12:02;   8,589;
15/05/2019 03:37:02;   8,088;
15/05/2019 03:58:02;   7,580;
15/05/2019 04:23:04;   7,062;
15/05/2019 05:54:02;   6,559;
15/05/2019 06:44:02;   6,056;
15/05/2019 07:44:03;   5,552;
15/05/2019 08:28:02;   5,047;
15/05/2019 09:25:02;   4,545;
15/05/2019 10:49:02;   5,052;
15/05/2019 11:20:02;   5,554;
15/05/2019 11:39:02;   6,095;
15/05/2019 12:00:03;   6,599;
15/05/2019 12:50:04;   7,100;
15/05/2019 13:15:04;   7,610;
15/05/2019 13:43:03;   8,126;
15/05/2019 19:27:32;   7,605;
15/05/2019 19:48:30;   7,104;
15/05/2019 21:42:32;   6,602;
16/05/2019 02:13:30;   6,080;
16/05/2019 02:48:30;   5,575;
16/05/2019 03:42:30;   5,073;
16/05/2019 04:24:30;   4,561;
16/05/2019 05:07:30;   4,035;
16/05/2019 06:27:30;   3,523;
16/05/2019 07:20:30;   3,016;
16/05/2019 10:14:30;   3,528;
16/05/2019 10:29:32;   4,031;
16/05/2019 10:57:30;   4,551;
16/05/2019 11:18:30;   5,067;
16/05/2019 11:34:30;   5,577;
16/05/2019 11:49:30;   6,092;
16/05/2019 12:07:31;   6,597;
16/05/2019 12:33:30;   7,100;
16/05/2019 13:24:30;   7,615;
16/05/2019 13:46:30;   8,139;
16/05/2019 14:09:30;   8,651;
16/05/2019 14:39:30;   9,175;
16/05/2019 15:12:31;   9,692;
16/05/2019 17:57:31;   9,183;
16/05/2019 19:35:30;   8,674;
16/05/2019 19:58:30;   8,167;
16/05/2019 21:44:30;   7,651;
17/05/2019 01:05:30;   7,148;
17/05/2019 01:58:30;   6,644;
17/05/2019 02:40:30;   6,124;
17/05/2019 03:09:30;   5,620;
17/05/2019 03:49:30;   5,112;
17/05/2019 04:28:31;   4,601;
17/05/2019 05:34:30;   4,094;
17/05/2019 06:34:30;   3,592;
17/05/2019 08:35:30;   3,090;
17/05/2019 10:46:06;   3,601;
17/05/2019 11:32:06;   4,105;
17/05/2019 11:44:06;   4,612;
17/05/2019 11:58:06;   5,126;
17/05/2019 12:16:06;   5,634;
17/05/2019 12:40:08;   6,139;
17/05/2019 14:08:45;   6,648;
17/05/2019 15:43:44;   7,152;
17/05/2019 16:10:44;   7,680;
17/05/2019 17:05:44;   7,167;
17/05/2019 18:53:44;   6,660;
17/05/2019 20:35:44;   6,147;
17/05/2019 21:54:44;   6,650;
17/05/2019 22:20:44;   7,166;
17/05/2019 22:59:44;   7,683;
18/05/2019 00:57:44;   7,182;
18/05/2019 01:51:45;   6,678;
18/05/2019 03:06:44;   6,169;
18/05/2019 03:29:44;   5,662;
18/05/2019 04:25:45;   5,149;
18/05/2019 04:57:44;   4,639;
18/05/2019 05:41:45;   4,128;
18/05/2019 06:17:44;   3,623;
18/05/2019 06:49:44;   3,117;
18/05/2019 07:45:43;   2,611;
18/05/2019 11:08:44;   3,124;
18/05/2019 11:58:44;   3,632;
18/05/2019 12:37:45;   4,142;
18/05/2019 12:56:45;   4,654;
18/05/2019 13:14:44;   5,156;
18/05/2019 13:38:44;   5,663;
18/05/2019 14:24:44;   6,199;
18/05/2019 16:08:44;   5,695;
18/05/2019 17:22:44;   5,176;
18/05/2019 17:49:44;   4,673;
18/05/2019 18:22:44;   4,173;
18/05/2019 19:35:44;   3,664;
18/05/2019 20:11:44;   3,158;
18/05/2019 21:01:45;   2,651;
19/05/2019 08:04:44;   2,140;
19/05/2019 10:43:45;   2,643;
19/05/2019 11:54:44;   3,145;
19/05/2019 12:43:44;   3,649;
19/05/2019 13:07:44;   4,181;
19/05/2019 13:23:44;   4,697;
19/05/2019 13:46:44;   5,204;
19/05/2019 14:41:43;   5,713;
19/05/2019 15:15:46;   6,226;
19/05/2019 17:45:44;   5,700;
19/05/2019 18:02:44;   5,177;
19/05/2019 18:26:44;   4,664;
19/05/2019 19:36:44;   4,135;
19/05/2019 19:53:44;   3,618;
19/05/2019 20:42:44;   3,106;
19/05/2019 21:58:44;   2,600;
20/05/2019 01:06:45;   2,094;
20/05/2019 08:10:44;   1,573;
20/05/2019 10:07:44;   2,083;
20/05/2019 10:34:44;   2,600;
20/05/2019 11:23:45;   3,103;
20/05/2019 11:47:44;   3,605;
20/05/2019 12:07:44;   4,130;
20/05/2019 12:27:44;   4,631;
20/05/2019 12:51:44;   5,136;
20/05/2019 13:21:47;   5,646;
20/05/2019 13:52:44;   6,150;
20/05/2019 14:28:44;   6,651;
20/05/2019 15:18:45;   7,151;
20/05/2019 17:03:45;   7,653;
20/05/2019 18:55:45;   7,137;
20/05/2019 19:15:44;   6,614;
20/05/2019 19:35:44;   6,109;
20/05/2019 20:00:45;   5,605;
20/05/2019 20:57:44;   5,105;
20/05/2019 21:28:44;   4,602;
21/05/2019 00:07:44;   4,099;
21/05/2019 01:16:44;   3,591;
21/05/2019 03:01:44;   3,078;
21/05/2019 03:43:44;   2,576;
21/05/2019 06:44:44;   2,074;
21/05/2019 15:54:55;   8,509;
21/05/2019 17:42:44;   8,004;
21/05/2019 19:10:45;   7,495;
21/05/2019 20:43:44;   6,993;
21/05/2019 20:59:44;   6,481;
21/05/2019 22:16:45;   5,980;
21/05/2019 22:46:45;   5,480;
22/05/2019 01:12:44;   4,961;
22/05/2019 02:36:44;   4,456;
22/05/2019 03:48:44;   3,939;
22/05/2019 04:16:44;   3,439;
22/05/2019 06:02:44;   2,918;
22/05/2019 08:13:44;   2,417;
22/05/2019 10:50:44;   2,917;
22/05/2019 11:12:44;   3,435;
22/05/2019 11:37:44;   3,936;
22/05/2019 12:01:44;   4,446;
22/05/2019 12:31:45;   4,964;
22/05/2019 12:53:44;   5,472;
22/05/2019 13:16:45;   5,984;
22/05/2019 13:47:44;   6,493;
22/05/2019 14:23:03;   6,996;
22/05/2019 15:53:05;   7,498;
22/05/2019 16:44:05;   6,982;
22/05/2019 17:24:05;   6,480;
22/05/2019 18:52:05;   5,966;
22/05/2019 20:44:05;   5,461;
22/05/2019 22:23:05;   4,949;
23/05/2019 01:17:05;   4,444;
23/05/2019 02:20:05;   3,935;
23/05/2019 03:39:05;   3,426;
23/05/2019 06:07:05;   2,925;
23/05/2019 08:26:07;   2,407;
23/05/2019 10:22:05;   2,915;
23/05/2019 10:48:05;   3,462;
23/05/2019 11:05:05;   3,976;
23/05/2019 11:28:05;   4,483;
23/05/2019 11:43:07;   4,987;
23/05/2019 11:59:05;   5,501;
23/05/2019 12:38:07;   6,035;
23/05/2019 12:57:05;   6,550;
23/05/2019 13:15:06;   7,054;
23/05/2019 13:38:05;   7,567;
23/05/2019 14:42:07;   8,085;
23/05/2019 15:04:05;   8,594;
23/05/2019 16:55:05;   9,096;
23/05/2019 17:25:05;   8,591;
23/05/2019 18:10:05;   8,076;
23/05/2019 19:31:05;   7,563;
23/05/2019 20:06:05;   7,046;
23/05/2019 21:58:05;   6,534;
23/05/2019 23:07:05;   6,033;
24/05/2019 01:44:05;   5,505;
24/05/2019 03:43:05;   4,997;
24/05/2019 05:31:06;   4,496;
24/05/2019 07:48:06;   3,994;
24/05/2019 10:48:07;   4,503;
24/05/2019 11:21:06;   5,009;
24/05/2019 11:37:08;   5,525;
24/05/2019 11:52:07;   6,056;
24/05/2019 12:11:08;   6,573;
24/05/2019 12:35:07;   7,073;
24/05/2019 13:32:10;   7,577;
24/05/2019 13:57:07;   8,084;
24/05/2019 14:08:08;   8,351;
24/05/2019 14:12:09;   8,414;
24/05/2019 14:15:07;   8,471;
24/05/2019 14:19:07;   8,525;
24/05/2019 14:25:09;   8,581;
24/05/2019 14:37:07;   8,521;
24/05/2019 14:41:10;   8,459;
24/05/2019 14:48:07;   8,407;
24/05/2019 14:57:09;   8,459;
24/05/2019 15:02:08;   8,512;
24/05/2019 15:05:08;   8,569;
24/05/2019 15:11:10;   8,623;
24/05/2019 15:14:07;   8,674;
24/05/2019 15:16:10;   8,748;
24/05/2019 15:24:07;   8,808;
24/05/2019 15:26:06;   8,862;
24/05/2019 15:29:09;   8,927;
24/05/2019 15:33:07;   8,995;
24/05/2019 15:39:06;   9,053;
24/05/2019 15:43:07;   9,105;
24/05/2019 16:01:09;   9,034;
24/05/2019 16:04:07;   8,968;
24/05/2019 16:07:09;   8,911;
24/05/2019 16:10:07;   8,846;
24/05/2019 16:14:10;   8,795;
24/05/2019 16:31:06;   8,744;
24/05/2019 16:40:10;   8,804;
24/05/2019 17:06:06;   8,859;
24/05/2019 17:18:08;   8,915;
24/05/2019 17:25:07;   8,970;
24/05/2019 17:32:07;   9,024;
24/05/2019 17:52:06;   8,967;
24/05/2019 17:55:06;   8,906;
24/05/2019 17:58:09;   8,839;
24/05/2019 18:00:07;   8,778;
24/05/2019 18:03:06;   8,708;
24/05/2019 18:05:07;   8,649;
24/05/2019 18:08:09;   8,584;
24/05/2019 18:11:09;   8,504;
24/05/2019 18:14:08;   8,443;
24/05/2019 18:18:06;   8,378;
24/05/2019 18:23:08;   8,315;
24/05/2019 18:29:08;   8,261;
24/05/2019 19:13:09;   8,200;
24/05/2019 19:17:07;   8,145;
24/05/2019 19:22:11;   8,081;
24/05/2019 19:27:06;   8,028;
24/05/2019 19:35:11;   7,977;
24/05/2019 19:42:10;   7,924;
24/05/2019 19:51:07;   7,866;
24/05/2019 19:54:07;   7,809;
24/05/2019 19:56:07;   7,757;
24/05/2019 19:58:07;   7,688;
24/05/2019 20:00:06;   7,626;
24/05/2019 20:03:07;   7,550;
24/05/2019 20:05:07;   7,486;
24/05/2019 20:07:07;   7,430;
24/05/2019 20:09:08;   7,372;
24/05/2019 20:12:10;   7,322;
24/05/2019 20:16:07;   7,271;
24/05/2019 20:22:09;   7,219;
24/05/2019 20:42:10;   7,161;
24/05/2019 20:47:06;   7,111;
24/05/2019 20:52:07;   7,056;
24/05/2019 20:56:07;   6,995;
24/05/2019 21:01:10;   6,944;
24/05/2019 21:22:09;   7,000;
24/05/2019 21:27:07;   7,055;
24/05/2019 21:42:09;   6,992;
24/05/2019 21:45:08;   6,919;
24/05/2019 21:47:08;   6,856;
24/05/2019 21:49:07;   6,806;
24/05/2019 21:51:08;   6,748;
24/05/2019 21:53:07;   6,680;
24/05/2019 21:56:08;   6,625;
24/05/2019 21:59:09;   6,567;
24/05/2019 22:04:07;   6,513;
24/05/2019 22:20:10;   6,567;
24/05/2019 22:25:08;   6,622;
24/05/2019 22:29:06;   6,684;
24/05/2019 22:33:10;   6,735;
24/05/2019 22:38:07;   6,800;
24/05/2019 22:42:07;   6,865;
24/05/2019 23:03:08;   6,918;
24/05/2019 23:11:09;   6,971;
24/05/2019 23:19:07;   7,025;
24/05/2019 23:33:09;   6,962;
24/05/2019 23:37:07;   6,904;
24/05/2019 23:41:10;   6,849;
24/05/2019 23:45:08;   6,782;
24/05/2019 23:52:08;   6,731;
25/05/2019 00:13:09;   6,794;
25/05/2019 00:19:07;   6,850;
25/05/2019 00:23:07;   6,901;
25/05/2019 00:26:10;   6,955;
25/05/2019 00:32:06;   7,014;
25/05/2019 00:48:08;   6,949;
25/05/2019 00:51:08;   6,890;
25/05/2019 00:54:07;   6,828;
25/05/2019 00:57:10;   6,774;
25/05/2019 01:00:09;   6,702;
25/05/2019 01:05:07;   6,641;
25/05/2019 01:09:07;   6,583;
25/05/2019 01:13:11;   6,532;
25/05/2019 01:19:06;   6,476;
25/05/2019 01:23:06;   6,417;
25/05/2019 01:26:08;   6,366;
25/05/2019 01:29:07;   6,297;
25/05/2019 01:31:09;   6,243;
25/05/2019 01:36:07;   6,147;
25/05/2019 01:37:07;   6,093;
25/05/2019 01:41:11;   6,017;
25/05/2019 01:45:08;   5,955;
25/05/2019 01:54:07;   5,905;
25/05/2019 02:31:07;   5,853;
25/05/2019 02:36:07;   5,801;
25/05/2019 02:43:10;   5,747;
25/05/2019 03:07:07;   5,802;
25/05/2019 03:23:10;   5,746;
25/05/2019 03:27:06;   5,681;
25/05/2019 03:30:07;   5,624;
25/05/2019 03:32:08;   5,566;
25/05/2019 03:34:06;   5,507;
25/05/2019 03:37:07;   5,447;
25/05/2019 03:41:09;   5,395;
25/05/2019 03:43:10;   5,307;
25/05/2019 03:47:07;   5,242;
25/05/2019 03:54:07;   5,158;
25/05/2019 03:56:08;   5,106;
25/05/2019 04:00:09;   5,039;
25/05/2019 04:07:07;   4,961;
25/05/2019 04:14:07;   4,902;
25/05/2019 04:22:07;   4,844;
25/05/2019 04:45:10;   4,794;
25/05/2019 04:54:07;   4,742;
25/05/2019 04:59:07;   4,690;
25/05/2019 05:05:08;   4,640;
25/05/2019 05:12:08;   4,588;
25/05/2019 05:21:07;   4,530;
25/05/2019 05:25:07;   4,478;
25/05/2019 05:29:11;   4,418;
25/05/2019 05:34:06;   4,344;
25/05/2019 05:39:08;   4,286;
25/05/2019 05:46:08;   4,229;
25/05/2019 05:54:08;   4,281;
25/05/2019 05:57:06;   4,226;
25/05/2019 06:06:08;   4,170;
25/05/2019 06:28:07;   4,120;
25/05/2019 07:05:07;   4,070;
25/05/2019 07:14:07;   4,017;
25/05/2019 07:21:08;   3,959;
25/05/2019 07:27:10;   3,899;
25/05/2019 07:34:08;   3,837;
25/05/2019 07:36:10;   3,766;
25/05/2019 07:40:06;   3,702;
25/05/2019 07:43:09;   3,650;
25/05/2019 07:49:07;   3,578;
25/05/2019 08:00:07;   3,515;
25/05/2019 08:04:06;   3,455;
25/05/2019 08:08:09;   3,515;
25/05/2019 08:11:10;   3,572;
25/05/2019 08:14:09;   3,521;
25/05/2019 08:17:08;   3,445;
25/05/2019 08:52:11;   3,502;
25/05/2019 09:01:07;   3,553;
25/05/2019 09:19:08;   3,499;
25/05/2019 09:25:10;   3,446;
25/05/2019 09:34:08;   3,389;
25/05/2019 09:51:10;   3,339;
25/05/2019 10:20:10;   3,400;
25/05/2019 10:27:07;   3,453;
25/05/2019 10:33:09;   3,507;
25/05/2019 10:43:06;   3,557;
25/05/2019 10:51:09;   3,623;
25/05/2019 10:56:11;   3,681;
25/05/2019 11:02:06;   3,736;
25/05/2019 11:07:09;   3,794;
25/05/2019 11:13:07;   3,846;
25/05/2019 11:16:07;   3,900;
25/05/2019 11:19:09;   3,955;
25/05/2019 11:21:09;   4,006;
25/05/2019 11:24:09;   4,069;
25/05/2019 11:26:06;   4,127;
25/05/2019 11:28:06;   4,185;
25/05/2019 11:30:08;   4,260;
25/05/2019 11:32:09;   4,339;
25/05/2019 11:34:09;   4,405;
25/05/2019 11:38:08;   4,465;
25/05/2019 11:41:08;   4,533;
25/05/2019 11:44:06;   4,590;
25/05/2019 11:49:11;   4,648;
25/05/2019 11:52:09;   4,709;
25/05/2019 11:56:08;   4,768;
25/05/2019 12:01:09;   4,828;
25/05/2019 12:04:08;   4,896;
25/05/2019 12:07:08;   4,947;
25/05/2019 12:09:10;   5,005;
25/05/2019 12:13:09;   5,071;
25/05/2019 12:15:10;   5,123;
25/05/2019 12:17:10;   5,180;
25/05/2019 12:19:09;   5,236;
25/05/2019 12:21:09;   5,288;
25/05/2019 12:23:08;   5,343;
25/05/2019 12:26:09;   5,429;
25/05/2019 12:28:08;   5,501;
25/05/2019 12:30:06;   5,570;
25/05/2019 12:32:07;   5,639;
25/05/2019 12:34:09;   5,706;
25/05/2019 12:36:10;   5,764;
25/05/2019 12:38:08;   5,829;
25/05/2019 12:40:11;   5,900;
25/05/2019 12:42:08;   5,969;
25/05/2019 12:44:08;   6,021;
25/05/2019 12:47:06;   6,083;
25/05/2019 12:51:08;   6,141;
25/05/2019 13:06:06;   6,090;
25/05/2019 13:22:07;   6,145;
25/05/2019 13:26:08;   6,209;
25/05/2019 13:32:11;   6,312;
25/05/2019 13:33:08;   6,377;
25/05/2019 13:35:06;   6,439;
25/05/2019 13:37:11;   6,498;
25/05/2019 13:39:08;   6,557;
25/05/2019 13:41:10;   6,647;
25/05/2019 13:44:09;   6,717;
25/05/2019 13:46:07;   6,784;
25/05/2019 13:48:07;   6,845;
25/05/2019 13:49:08;   6,904;
25/05/2019 13:51:08;   6,964;
25/05/2019 13:53:08;   7,046;
25/05/2019 13:57:09;   7,104;
25/05/2019 13:59:07;   7,172;
25/05/2019 14:01:10;   7,255;
25/05/2019 14:04:08;   7,327;
25/05/2019 14:08:06;   7,380;
25/05/2019 14:11:09;   7,446;
25/05/2019 14:13:10;   7,502;
25/05/2019 14:18:10;   7,563;
25/05/2019 14:23:06;   7,623;
25/05/2019 14:25:09;   7,673;
25/05/2019 14:30:10;   7,736;
25/05/2019 14:35:06;   7,805;
25/05/2019 14:39:07;   7,874;
25/05/2019 14:43:08;   7,929;
25/05/2019 14:47:07;   7,989;
25/05/2019 14:52:07;   8,041;
25/05/2019 14:57:09;   8,106;
25/05/2019 15:01:09;   8,159;
25/05/2019 15:05:10;   8,209;
25/05/2019 15:11:06;   8,262;
25/05/2019 15:20:09;   8,192;
25/05/2019 15:24:08;   8,138;
25/05/2019 15:26:09;   8,086;
25/05/2019 15:29:09;   8,036;
25/05/2019 15:47:07;   8,098;
25/05/2019 15:51:08;   8,151;
25/05/2019 15:55:07;   8,209;
25/05/2019 15:57:07;   8,266;
25/05/2019 16:00:09;   8,318;
25/05/2019 16:06:07;   8,373;
25/05/2019 16:10:09;   8,428;
25/05/2019 16:20:09;   8,496;
25/05/2019 16:57:11;   8,546;
25/05/2019 17:13:08;   8,480;
25/05/2019 17:16:08;   8,417;
25/05/2019 17:18:08;   8,362;
25/05/2019 17:20:10;   8,293;
25/05/2019 17:22:10;   8,216;
25/05/2019 17:24:10;   8,157;
25/05/2019 17:26:08;   8,096;
25/05/2019 17:29:08;   8,018;
25/05/2019 17:31:08;   7,958;
25/05/2019 17:34:07;   7,887;
25/05/2019 17:38:07;   7,836;
25/05/2019 17:44:09;   7,778;
25/05/2019 18:32:07;   7,829;
25/05/2019 18:43:09;   7,771;
25/05/2019 18:47:08;   7,716;
25/05/2019 18:50:08;   7,658;
25/05/2019 18:52:07;   7,593;
25/05/2019 18:54:07;   7,536;
25/05/2019 18:56:10;   7,471;
25/05/2019 18:58:07;   7,410;
25/05/2019 19:00:07;   7,346;
25/05/2019 19:03:10;   7,258;
25/05/2019 19:06:08;   7,179;
25/05/2019 19:09:10;   7,120;
25/05/2019 19:14:08;   7,062;
25/05/2019 19:18:07;   7,009;
25/05/2019 19:24:07;   6,955;
25/05/2019 19:31:07;   6,856;
25/05/2019 19:33:07;   6,796;
25/05/2019 19:36:07;   6,741;
25/05/2019 19:38:07;   6,683;
25/05/2019 19:41:07;   6,608;
25/05/2019 19:44:10;   6,537;
25/05/2019 19:47:07;   6,464;
25/05/2019 19:50:09;   6,386;
25/05/2019 19:53:11;   6,334;
25/05/2019 19:56:10;   6,280;
25/05/2019 20:00:10;   6,226;
25/05/2019 20:05:10;   6,173;
25/05/2019 20:22:07;   6,227;
25/05/2019 20:27:07;   6,282;
25/05/2019 20:33:09;   6,337;
25/05/2019 20:48:07;   6,268;
25/05/2019 20:51:07;   6,183;
25/05/2019 20:53:06;   6,129;
25/05/2019 20:55:10;   6,069;
25/05/2019 20:57:10;   6,003;
25/05/2019 20:59:10;   5,928;
25/05/2019 21:01:07;   5,860;
25/05/2019 21:03:07;   5,788;
25/05/2019 21:05:06;   5,726;
25/05/2019 21:08:07;   5,665;
25/05/2019 21:11:08;   5,604;
25/05/2019 21:15:07;   5,536;
25/05/2019 21:21:08;   5,478;
25/05/2019 21:25:10;   5,419;
25/05/2019 21:29:06;   5,361;
25/05/2019 21:32:07;   5,293;
25/05/2019 21:34:07;   5,232;
25/05/2019 21:37:10;   5,165;
25/05/2019 21:39:07;   5,105;
25/05/2019 21:42:07;   5,051;
25/05/2019 21:45:08;   4,992;
25/05/2019 21:49:09;   4,924;
25/05/2019 21:57:08;   4,872;
25/05/2019 22:09:07;   4,922;
25/05/2019 22:13:07;   4,973;
25/05/2019 22:17:11;   5,038;
25/05/2019 22:21:08;   5,089;
25/05/2019 22:24:10;   5,145;
25/05/2019 22:30:09;   5,200;
25/05/2019 22:41:08;   5,139;
25/05/2019 22:44:06;   5,074;
25/05/2019 22:46:06;   5,023;
25/05/2019 22:48:06;   4,948;
25/05/2019 22:51:10;   4,880;
25/05/2019 22:54:09;   4,814;
25/05/2019 22:57:08;   4,751;
25/05/2019 23:00:08;   4,687;
25/05/2019 23:05:08;   4,636;
25/05/2019 23:11:10;   4,581;
25/05/2019 23:17:07;   4,526;
25/05/2019 23:20:10;   4,476;
25/05/2019 23:23:10;   4,414;
25/05/2019 23:27:07;   4,353;
25/05/2019 23:30:08;   4,293;
25/05/2019 23:33:11;   4,222;
25/05/2019 23:37:10;   4,165;
25/05/2019 23:42:07;   4,112;
25/05/2019 23:46:10;   4,059;
26/05/2019 00:01:07;   4,109;
26/05/2019 00:05:11;   4,168;
26/05/2019 00:09:08;   4,237;
26/05/2019 00:12:06;   4,292;
26/05/2019 00:16:07;   4,351;
26/05/2019 00:20:10;   4,416;
26/05/2019 00:28:07;   4,467;
26/05/2019 00:35:09;   4,408;
