Data/Ora;Valore;
04/06/2019 16:22:26;   0,857;
04/06/2019 17:22:26;   0,447;
04/06/2019 18:22:26;   0,050;
04/06/2019 18:22:26;   0,050;
04/06/2019 18:22:26;   0,050;
04/06/2019 18:22:26;   0,050;
05/06/2019 12:22:27;   0,413;
05/06/2019 13:22:27;   0,671;
05/06/2019 15:22:26;   0,495;
05/06/2019 16:22:26;   0,050;
05/06/2019 18:22:26;   0,310;
05/06/2019 19:22:26;   0,338;
05/06/2019 21:22:26;   0,050;
05/06/2019 21:22:26;   0,050;
05/06/2019 21:22:26;   0,050;
06/06/2019 12:22:26;   0,368;
06/06/2019 13:22:26;   0,648;
06/06/2019 15:22:26;   0,374;
06/06/2019 16:22:26;   0,050;
07/06/2019 12:22:36;   0,327;
07/06/2019 13:22:35;   0,472;
07/06/2019 15:22:04;   0,331;
07/06/2019 15:22:04;   0,331;
07/06/2019 15:22:04;   0,331;
07/06/2019 17:22:04;   0,050;
08/06/2019 13:22:04;   0,322;
08/06/2019 14:22:04;   0,474;
08/06/2019 15:22:04;   0,430;
08/06/2019 16:22:04;   0,050;
09/06/2019 15:22:05;   0,498;
09/06/2019 16:22:04;   0,401;
09/06/2019 17:22:05;   0,050;
10/06/2019 05:22:04;   0,305;
10/06/2019 06:22:04;   0,050;
10/06/2019 06:22:04;   0,050;
10/06/2019 06:22:04;   0,050;
10/06/2019 13:22:35;   0,452;
10/06/2019 14:22:05;   0,619;
10/06/2019 15:22:37;   0,442;
10/06/2019 16:22:35;   0,050;
10/06/2019 16:22:35;   0,050;
10/06/2019 16:22:35;   0,050;
11/06/2019 15:23:08;   0,359;
11/06/2019 16:22:05;   0,050;
11/06/2019 21:23:05;   0,316;
12/06/2019 03:23:06;   0,050;
12/06/2019 03:23:06;   0,050;
12/06/2019 10:23:06;   0,303;
12/06/2019 16:22:33;   0,050;
12/06/2019 16:22:33;   0,050;
12/06/2019 16:22:33;   0,050;
12/06/2019 16:22:33;   0,050;
12/06/2019 16:22:33;   0,050;
13/06/2019 11:22:33;   0,305;
13/06/2019 12:22:34;   0,050;
13/06/2019 15:22:34;   0,353;
13/06/2019 16:22:33;   0,312;
13/06/2019 18:22:35;   0,344;
13/06/2019 22:22:34;   0,307;
14/06/2019 02:22:33;   0,050;
14/06/2019 11:22:34;   0,306;
14/06/2019 18:22:33;   0,050;
14/06/2019 22:22:33;   0,301;
14/06/2019 22:22:33;   0,301;
14/06/2019 22:22:33;   0,301;
14/06/2019 23:22:33;   0,050;
15/06/2019 12:22:33;   0,306;
15/06/2019 15:22:33;   0,425;
15/06/2019 16:22:33;   0,356;
16/06/2019 01:22:34;   0,321;
16/06/2019 02:22:35;   0,050;
16/06/2019 12:22:35;   0,304;
16/06/2019 14:22:33;   0,347;
16/06/2019 23:22:35;   0,304;
17/06/2019 00:22:34;   0,050;
17/06/2019 11:22:33;   0,326;
17/06/2019 15:23:02;   0,422;
17/06/2019 16:23:02;   0,365;
17/06/2019 18:23:01;   0,439;
17/06/2019 19:23:03;   0,372;
17/06/2019 20:23:02;   0,337;
18/06/2019 05:23:02;   0,304;
18/06/2019 06:23:03;   0,050;
18/06/2019 08:23:03;   0,317;
18/06/2019 12:23:03;   0,359;
18/06/2019 14:23:02;   0,413;
18/06/2019 15:23:05;   0,378;
18/06/2019 17:23:02;   0,350;
18/06/2019 19:23:02;   0,313;
19/06/2019 01:23:02;   0,050;
19/06/2019 10:23:04;   0,322;
19/06/2019 12:23:03;   0,050;
19/06/2019 13:23:03;   0,333;
19/06/2019 15:23:04;   0,431;
19/06/2019 16:23:02;   0,379;
20/06/2019 00:23:02;   0,353;
20/06/2019 01:23:02;   0,314;
20/06/2019 04:23:02;   0,050;
20/06/2019 05:23:02;   0,306;
20/06/2019 06:23:02;   0,050;
20/06/2019 07:23:02;   0,304;
20/06/2019 10:23:02;   0,050;
20/06/2019 11:23:02;   0,311;
20/06/2019 11:23:02;   0,311;
20/06/2019 11:23:02;   0,311;
20/06/2019 12:23:04;   0,339;
20/06/2019 13:23:03;   0,378;
20/06/2019 14:23:02;   0,455;
20/06/2019 15:23:02;   0,361;
20/06/2019 20:23:04;   0,332;
20/06/2019 23:23:03;   0,303;
21/06/2019 01:23:02;   0,050;
21/06/2019 11:23:04;   0,340;
21/06/2019 12:23:03;   0,314;
21/06/2019 15:23:02;   0,429;
21/06/2019 16:23:02;   0,357;
21/06/2019 16:23:02;   0,357;
21/06/2019 16:23:02;   0,357;
21/06/2019 21:23:02;   0,332;
22/06/2019 00:23:02;   0,307;
22/06/2019 03:23:03;   0,050;
22/06/2019 16:23:02;   0,306;
22/06/2019 23:23:02;   0,050;
23/06/2019 13:23:02;   0,310;
23/06/2019 15:23:02;   0,425;
23/06/2019 16:23:02;   0,391;
23/06/2019 18:23:02;   0,426;
23/06/2019 21:23:03;   0,470;
23/06/2019 22:23:02;   0,387;
24/06/2019 00:23:03;   0,331;
24/06/2019 01:23:02;   0,305;
24/06/2019 01:23:02;   0,305;
24/06/2019 01:23:02;   0,305;
24/06/2019 05:23:04;   0,050;
24/06/2019 10:23:02;   0,300;
24/06/2019 14:23:03;   0,327;
24/06/2019 16:23:03;   0,354;
24/06/2019 21:23:03;   0,326;
24/06/2019 23:23:03;   0,050;
25/06/2019 06:23:03;   1,241;
25/06/2019 07:23:04;   0,050;
25/06/2019 07:23:04;   0,050;
25/06/2019 07:23:04;   0,050;
25/06/2019 07:23:04;   0,050;
25/06/2019 11:23:04;   0,327;
25/06/2019 11:23:04;   0,327;
25/06/2019 15:22:33;   0,937;
25/06/2019 16:22:33;   0,488;
25/06/2019 17:22:34;   0,411;
25/06/2019 21:22:33;   0,356;
25/06/2019 21:22:33;   0,356;
25/06/2019 21:22:33;   0,356;
25/06/2019 21:22:33;   0,356;
25/06/2019 21:22:33;   0,356;
25/06/2019 22:22:33;   0,331;
25/06/2019 22:22:33;   0,331;
25/06/2019 22:22:33;   0,331;
25/06/2019 22:22:33;   0,331;
25/06/2019 22:22:33;   0,331;
25/06/2019 22:22:33;   0,331;
25/06/2019 22:22:33;   0,331;
26/06/2019 00:22:33;   0,304;
26/06/2019 02:22:33;   0,050;
26/06/2019 02:22:33;   0,050;
26/06/2019 14:09:43;   7,450;
26/06/2019 14:09:43;   7,450;
26/06/2019 14:15:33;   7,815;
26/06/2019 14:15:33;   7,815;
26/06/2019 14:15:33;   7,815;
26/06/2019 14:15:33;   7,815;
26/06/2019 14:15:33;   7,815;
26/06/2019 14:15:33;   7,815;
26/06/2019 14:15:33;   7,815;
02/07/2019 11:19:03;   5,756;
02/07/2019 12:26:03;   5,143;
02/07/2019 13:19:03;   4,477;
02/07/2019 14:18:37;   4,056;
02/07/2019 15:43:04;   0,050;
02/07/2019 15:43:04;   0,050;
02/07/2019 15:43:04;   0,050;
02/07/2019 15:43:04;   0,050;
02/07/2019 15:43:04;   0,050;
02/07/2019 15:43:04;   0,050;
02/07/2019 15:43:04;   0,050;
02/07/2019 15:43:04;   0,050;
02/07/2019 15:43:04;   0,050;
02/07/2019 15:43:04;   0,050;
02/07/2019 15:43:04;   0,050;
02/07/2019 15:43:04;   0,050;
02/07/2019 15:43:04;   0,050;
14/07/2019 05:50:30;   0,411;
14/07/2019 07:50:30;   0,050;
14/07/2019 07:50:30;   0,050;
14/07/2019 07:50:30;   0,050;
14/07/2019 17:50:31;   0,584;
14/07/2019 18:50:30;   0,050;
14/07/2019 18:50:30;   0,050;
14/07/2019 18:50:30;   0,050;
14/07/2019 18:50:30;   0,050;
14/07/2019 18:50:30;   0,050;
16/07/2019 11:23:32;   0,000;
16/07/2019 11:23:32;   0,000;
16/07/2019 11:23:32;   0,000;
16/07/2019 11:23:32;   0,000;
16/07/2019 11:23:32;   0,000;
17/07/2019 18:50:42;   0,393;
17/07/2019 19:50:42;   0,000;
17/07/2019 19:50:42;   0,000;
17/07/2019 19:50:42;   0,000;
17/07/2019 19:50:42;   0,000;
17/07/2019 19:50:42;   0,000;
20/07/2019 15:50:43;   0,336;
20/07/2019 15:50:43;   0,336;
20/07/2019 15:50:43;   0,336;
20/07/2019 16:50:42;   0,302;
20/07/2019 17:50:42;   0,000;
22/07/2019 12:50:42;   0,336;
22/07/2019 13:50:42;   0,464;
22/07/2019 15:50:43;   0,726;
22/07/2019 17:50:42;   0,499;
22/07/2019 18:50:43;   0,314;
22/07/2019 19:50:42;   0,000;
22/07/2019 20:50:42;   0,320;
22/07/2019 21:50:42;   0,000;
22/07/2019 21:50:42;   0,000;
22/07/2019 21:50:42;   0,000;
22/07/2019 22:50:42;   0,290;
23/07/2019 02:50:42;   0,253;
23/07/2019 03:50:42;   0,000;
23/07/2019 03:50:42;   0,000;
23/07/2019 03:50:42;   0,000;
23/07/2019 03:50:42;   0,000;
23/07/2019 03:50:42;   0,000;
23/07/2019 03:50:42;   0,000;
23/07/2019 03:50:42;   0,000;
24/07/2019 12:46:42;   0,262;
24/07/2019 13:39:42;   0,000;
24/07/2019 14:39:42;   0,347;
24/07/2019 15:39:42;   0,269;
24/07/2019 17:39:42;   0,000;
24/07/2019 18:39:42;   0,315;
24/07/2019 19:39:42;   0,000;
26/07/2019 12:39:12;   0,269;
26/07/2019 13:39:12;   0,000;
26/07/2019 13:39:12;   0,000;
26/07/2019 13:39:12;   0,000;
26/07/2019 13:39:12;   0,000;
26/07/2019 13:39:12;   0,000;
26/07/2019 13:39:12;   0,000;
26/07/2019 13:39:12;   0,000;
26/07/2019 13:39:12;   0,000;
26/07/2019 13:39:12;   0,000;
29/07/2019 13:39:10;   0,525;
29/07/2019 14:40:09;   0,392;
29/07/2019 15:40:09;   0,000;
31/07/2019 20:39:12;   0,352;
31/07/2019 21:40:12;   0,000;
04/08/2019 16:40:12;   0,284;
04/08/2019 17:40:14;   0,000;
05/08/2019 14:40:12;   0,409;
05/08/2019 15:40:12;   0,255;
05/08/2019 16:40:12;   0,347;
05/08/2019 17:40:12;   0,000;
05/08/2019 17:40:12;   0,000;
05/08/2019 17:40:12;   0,000;
05/08/2019 17:40:12;   0,000;
05/08/2019 17:40:12;   0,000;
05/08/2019 17:40:12;   0,000;
05/08/2019 17:40:12;   0,000;
05/08/2019 17:40:12;   0,000;
05/08/2019 17:40:12;   0,000;
05/08/2019 17:40:12;   0,000;
05/08/2019 17:40:12;   0,000;
05/08/2019 17:40:12;   0,000;
05/08/2019 17:40:12;   0,000;
05/08/2019 17:40:12;   0,000;
05/08/2019 17:40:12;   0,000;
05/08/2019 17:40:12;   0,000;
05/08/2019 17:40:12;   0,000;
05/08/2019 17:40:12;   0,000;
05/08/2019 17:40:12;   0,000;
05/08/2019 17:40:12;   0,000;
21/08/2019 09:39:41;   0,343;
21/08/2019 10:39:40;   0,000;
22/08/2019 11:53:40;   0,570;
22/08/2019 11:53:40;   0,570;
22/08/2019 12:45:52;   0,000;
22/08/2019 12:45:52;   0,000;
22/08/2019 12:54:40;   0,269;
22/08/2019 13:53:41;   0,000;
23/08/2019 04:53:40;   0,275;
23/08/2019 05:53:40;   0,000;
23/08/2019 08:53:40;   0,260;
23/08/2019 09:53:40;   0,000;
23/08/2019 10:53:40;   0,270;
23/08/2019 12:53:40;   0,000;
23/08/2019 13:53:40;   0,280;
23/08/2019 17:53:41;   0,332;
23/08/2019 18:53:40;   0,254;
23/08/2019 22:53:40;   0,000;
24/08/2019 03:53:40;   0,281;
24/08/2019 05:53:41;   0,252;
24/08/2019 06:53:41;   0,000;
24/08/2019 09:53:40;   0,257;
24/08/2019 11:53:41;   0,000;
24/08/2019 13:53:40;   0,263;
24/08/2019 14:53:41;   0,000;
24/08/2019 15:53:40;   0,252;
24/08/2019 16:53:41;   0,000;
24/08/2019 16:53:41;   0,000;
24/08/2019 16:53:41;   0,000;
24/08/2019 16:53:41;   0,000;
24/08/2019 16:53:41;   0,000;
26/08/2019 09:53:41;   0,269;
26/08/2019 10:53:41;   0,000;
26/08/2019 12:53:40;   0,265;
26/08/2019 13:53:40;   0,000;
26/08/2019 13:53:40;   0,000;
26/08/2019 13:53:40;   0,000;
26/08/2019 13:53:40;   0,000;
26/08/2019 13:53:40;   0,000;
26/08/2019 13:53:40;   0,000;
26/08/2019 13:53:40;   0,000;
26/08/2019 13:53:40;   0,000;
26/08/2019 13:53:40;   0,000;
26/08/2019 13:53:40;   0,000;
26/08/2019 13:53:40;   0,000;
26/08/2019 13:53:40;   0,000;
26/08/2019 13:53:40;   0,000;
27/08/2019 01:53:40;   0,253;
27/08/2019 02:53:40;   0,000;
28/08/2019 09:53:41;   0,275;
28/08/2019 10:53:42;   0,000;
28/08/2019 17:53:51;   0,270;
28/08/2019 18:53:50;   0,000;
29/08/2019 15:53:51;   0,259;
29/08/2019 16:53:50;   0,000;
29/08/2019 16:53:50;   0,000;
29/08/2019 16:53:50;   0,000;
30/08/2019 09:53:51;   0,339;
30/08/2019 10:53:52;   0,264;
30/08/2019 15:53:42;   0,000;
31/08/2019 01:53:42;   0,252;
31/08/2019 04:53:42;   0,000;
31/08/2019 05:53:42;   0,252;
31/08/2019 06:53:42;   0,000;
31/08/2019 07:53:42;   0,262;
31/08/2019 08:53:42;   0,000;
31/08/2019 13:53:42;   0,276;
31/08/2019 15:53:42;   0,000;
31/08/2019 20:53:42;   0,261;
31/08/2019 21:53:42;   0,000;
31/08/2019 22:53:44;   0,255;
31/08/2019 23:53:42;   0,000;
01/09/2019 02:53:42;   0,255;
01/09/2019 03:53:42;   0,000;
01/09/2019 04:53:42;   0,255;
01/09/2019 05:53:42;   0,000;
01/09/2019 09:53:42;   0,302;
01/09/2019 10:53:42;   0,267;
01/09/2019 21:53:42;   0,000;
01/09/2019 22:53:42;   0,259;
02/09/2019 01:53:42;   0,000;
02/09/2019 02:53:42;   0,253;
02/09/2019 03:53:42;   0,000;
02/09/2019 05:53:42;   0,282;
02/09/2019 07:53:42;   0,256;
02/09/2019 09:53:36;   0,000;
02/09/2019 11:53:36;   0,256;
02/09/2019 12:53:36;   0,000;
02/09/2019 17:53:35;   0,252;
02/09/2019 18:53:35;   0,000;
02/09/2019 19:53:35;   0,251;
02/09/2019 20:53:35;   0,000;
02/09/2019 21:53:35;   0,266;
02/09/2019 22:53:34;   0,000;
03/09/2019 02:53:35;   0,267;
03/09/2019 07:53:36;   0,000;
03/09/2019 09:53:36;   0,318;
03/09/2019 10:53:35;   0,287;
03/09/2019 16:53:38;   0,252;
03/09/2019 18:53:36;   0,000;
03/09/2019 18:53:36;   0,000;
03/09/2019 18:53:36;   0,000;
03/09/2019 18:53:36;   0,000;
04/09/2019 02:24:47;   0,257;
04/09/2019 02:24:47;   0,257;
04/09/2019 09:53:34;   0,000;
04/09/2019 10:53:34;   0,252;
04/09/2019 12:53:35;   0,354;
04/09/2019 14:53:16;   0,312;
04/09/2019 16:53:15;   0,257;
04/09/2019 19:53:14;   0,000;
04/09/2019 20:53:14;   0,270;
04/09/2019 22:53:14;   0,000;
04/09/2019 23:53:15;   0,265;
05/09/2019 09:53:14;   0,353;
05/09/2019 10:53:14;   0,284;
05/09/2019 10:53:14;   0,284;
05/09/2019 10:53:14;   0,284;
05/09/2019 11:53:14;   0,314;
05/09/2019 13:53:14;   0,278;
05/09/2019 13:53:14;   0,278;
05/09/2019 13:53:14;   0,278;
05/09/2019 13:53:14;   0,278;
05/09/2019 13:53:14;   0,278;
06/09/2019 12:53:14;   0,000;
06/09/2019 13:53:14;   0,266;
06/09/2019 15:53:21;   0,000;
06/09/2019 16:53:21;   0,255;
07/09/2019 07:53:21;   0,000;
07/09/2019 09:53:22;   0,344;
07/09/2019 11:53:21;   0,289;
07/09/2019 13:53:21;   0,346;
07/09/2019 14:53:21;   0,482;
07/09/2019 15:53:23;   0,337;
07/09/2019 16:53:21;   0,265;
07/09/2019 16:53:21;   0,265;
08/09/2019 15:07:33;   0,000;
08/09/2019 15:07:33;   0,000;
08/09/2019 15:55:21;   0,297;
08/09/2019 16:53:21;   0,259;
09/09/2019 09:53:21;   0,309;
09/09/2019 12:53:22;   0,280;
09/09/2019 12:53:22;   0,280;
09/09/2019 12:53:22;   0,280;
09/09/2019 12:53:22;   0,280;
09/09/2019 12:53:22;   0,280;
09/09/2019 12:53:22;   0,280;
09/09/2019 12:53:22;   0,280;
09/09/2019 12:53:22;   0,280;
11/09/2019 09:53:54;   0,329;
11/09/2019 11:53:54;   0,278;
11/09/2019 11:53:54;   0,278;
11/09/2019 11:53:54;   0,278;
12/09/2019 12:53:22;   0,322;
12/09/2019 15:53:22;   0,295;
12/09/2019 21:53:22;   0,268;
13/09/2019 04:53:23;   0,317;
13/09/2019 05:53:22;   0,278;
13/09/2019 09:53:08;   0,326;
13/09/2019 09:53:08;   0,326;
13/09/2019 09:53:08;   0,326;
13/09/2019 11:53:09;   0,290;
13/09/2019 12:53:07;   0,377;
13/09/2019 13:53:07;   0,302;
13/09/2019 21:53:07;   0,264;
14/09/2019 12:53:07;   0,292;
14/09/2019 14:53:07;   0,365;
14/09/2019 15:53:07;   0,297;
15/09/2019 07:54:07;   0,272;
15/09/2019 09:53:07;   0,336;
15/09/2019 11:54:07;   0,293;
15/09/2019 13:54:07;   0,324;
15/09/2019 14:54:07;   0,362;
15/09/2019 16:53:08;   0,297;
15/09/2019 20:53:07;   0,263;
16/09/2019 02:54:07;   0,308;
16/09/2019 04:53:07;   0,282;
16/09/2019 12:53:08;   0,524;
16/09/2019 13:53:09;   0,489;
16/09/2019 15:53:32;   0,387;
16/09/2019 16:53:32;   0,300;
17/09/2019 04:53:32;   0,333;
17/09/2019 05:53:33;   0,286;
17/09/2019 09:53:32;   0,359;
17/09/2019 10:53:32;   0,319;
17/09/2019 12:53:33;   0,482;
17/09/2019 13:53:32;   0,751;
17/09/2019 14:53:33;   0,607;
17/09/2019 14:53:33;   0,607;
17/09/2019 15:25:41;   0,000;
17/09/2019 15:25:41;   0,000;
17/09/2019 15:55:32;   0,417;
17/09/2019 16:53:31;   0,307;
18/09/2019 12:53:31;   0,359;
18/09/2019 13:53:31;   0,669;
18/09/2019 14:53:31;   0,780;
18/09/2019 15:53:31;   0,388;
18/09/2019 16:53:32;   0,355;
18/09/2019 17:53:31;   0,311;
18/09/2019 19:53:32;   0,345;
18/09/2019 20:53:32;   0,308;
19/09/2019 09:53:31;   0,628;
19/09/2019 10:54:06;   0,328;
19/09/2019 10:54:06;   0,328;
19/09/2019 10:54:06;   0,328;
19/09/2019 12:53:50;   0,477;
19/09/2019 13:53:50;   0,713;
19/09/2019 14:53:35;   0,398;
19/09/2019 15:53:35;   0,314;
19/09/2019 15:53:35;   0,314;
20/09/2019 12:53:44;   0,742;
20/09/2019 13:53:44;   0,920;
20/09/2019 14:53:32;   0,830;
20/09/2019 15:53:32;   0,633;
20/09/2019 16:53:32;   0,321;
21/09/2019 09:53:33;   0,293;
21/09/2019 13:53:32;   0,361;
21/09/2019 14:53:32;   0,879;
21/09/2019 15:53:32;   0,516;
21/09/2019 16:53:32;   0,459;
21/09/2019 17:53:32;   0,321;
21/09/2019 17:53:32;   0,321;
21/09/2019 17:53:32;   0,321;
21/09/2019 17:53:32;   0,321;
21/09/2019 17:53:32;   0,321;
21/09/2019 17:53:32;   0,321;
21/09/2019 17:53:32;   0,321;
22/09/2019 13:53:32;   0,356;
22/09/2019 14:53:32;   0,962;
22/09/2019 15:53:32;   1,325;
22/09/2019 16:53:34;   1,409;
22/09/2019 17:53:32;   0,980;
22/09/2019 18:53:32;   0,637;
22/09/2019 19:53:32;   0,309;
22/09/2019 22:53:32;   0,000;
22/09/2019 23:53:32;   0,316;
23/09/2019 12:54:06;   0,399;
23/09/2019 13:54:07;   1,282;
23/09/2019 14:54:07;   1,442;
23/09/2019 15:54:06;   1,068;
23/09/2019 16:54:06;   0,428;
23/09/2019 17:54:09;   0,487;
23/09/2019 18:54:06;   0,423;
23/09/2019 19:54:06;   0,342;
23/09/2019 22:54:06;   0,309;
24/09/2019 00:54:07;   0,344;
24/09/2019 01:54:06;   0,377;
24/09/2019 02:54:06;   0,329;
24/09/2019 13:53:36;   0,842;
24/09/2019 14:53:37;   0,467;
24/09/2019 16:53:36;   0,320;
25/09/2019 12:53:32;   0,408;
25/09/2019 13:53:31;   1,135;
25/09/2019 14:53:35;   0,878;
25/09/2019 15:53:35;   0,341;
26/09/2019 06:53:35;   0,310;
26/09/2019 13:53:35;   0,609;
26/09/2019 14:53:36;   0,372;
26/09/2019 14:53:36;   0,372;
26/09/2019 15:53:35;   0,336;
27/09/2019 14:53:36;   0,603;
27/09/2019 15:53:42;   0,440;
27/09/2019 16:53:42;   0,339;
27/09/2019 20:53:42;   0,804;
27/09/2019 21:53:42;   0,348;
28/09/2019 09:53:43;   0,323;
28/09/2019 12:53:42;   0,351;
28/09/2019 14:53:42;   0,631;
28/09/2019 15:53:42;   0,451;
28/09/2019 16:53:42;   0,408;
28/09/2019 17:53:42;   0,377;
28/09/2019 22:53:42;   0,330;
29/09/2019 07:53:42;   0,438;
29/09/2019 09:53:42;   0,330;
29/09/2019 13:53:42;   0,368;
29/09/2019 14:53:42;   0,467;
29/09/2019 15:53:42;   0,678;
29/09/2019 16:53:42;   0,528;
29/09/2019 17:53:42;   0,393;
29/09/2019 21:53:42;   0,342;
30/09/2019 12:53:43;   0,429;
30/09/2019 13:53:43;   0,359;
30/09/2019 14:53:43;   0,447;
30/09/2019 15:53:43;   0,501;
30/09/2019 16:53:43;   0,401;
01/10/2019 00:53:43;   0,367;
01/10/2019 01:53:43;   0,340;
01/10/2019 03:53:43;   0,384;
01/10/2019 04:53:44;   0,342;
01/10/2019 09:53:43;   0,372;
01/10/2019 11:53:40;   0,611;
01/10/2019 12:53:39;   1,032;
01/10/2019 13:53:39;   1,697;
01/10/2019 14:53:40;   2,167;
01/10/2019 15:53:39;   2,112;
01/10/2019 16:53:40;   2,388;
01/10/2019 17:53:39;   1,647;
01/10/2019 18:53:39;   1,056;
01/10/2019 19:53:39;   0,404;
01/10/2019 21:53:40;   0,366;
02/10/2019 08:53:59;   0,339;
02/10/2019 12:53:21;   0,372;
02/10/2019 16:15:58;   0,403;
02/10/2019 21:53:30;   0,432;
02/10/2019 22:53:30;   0,394;
02/10/2019 23:53:30;   0,351;
03/10/2019 00:53:30;   0,383;
03/10/2019 01:53:30;   0,349;
03/10/2019 02:53:30;   0,381;
03/10/2019 02:53:30;   0,381;
03/10/2019 03:26:40;   0,000;
03/10/2019 03:26:40;   0,000;
03/10/2019 03:57:30;   0,405;
03/10/2019 04:53:30;   0,357;
03/10/2019 10:53:17;   0,384;
03/10/2019 11:53:17;   0,353;
03/10/2019 12:53:17;   0,407;
03/10/2019 16:53:48;   0,434;
03/10/2019 18:53:49;   0,400;
03/10/2019 20:53:48;   0,373;
03/10/2019 22:53:48;   0,346;
04/10/2019 01:53:48;   0,381;
04/10/2019 03:53:48;   0,352;
04/10/2019 06:53:48;   0,383;
04/10/2019 07:53:48;   0,341;
04/10/2019 14:43:48;   3,799;
04/10/2019 14:56:48;   3,630;
04/10/2019 15:56:48;   4,042;
04/10/2019 16:56:50;   3,393;
04/10/2019 17:56:48;   3,290;
04/10/2019 18:56:48;   2,292;
04/10/2019 19:56:50;   2,101;
04/10/2019 19:56:50;   2,101;
05/10/2019 04:25:57;   1,112;
05/10/2019 04:25:57;   1,112;
05/10/2019 04:56:48;   0,804;
05/10/2019 05:56:48;   0,524;
05/10/2019 06:56:48;   0,439;
05/10/2019 07:56:49;   0,373;
05/10/2019 10:56:48;   0,333;
05/10/2019 11:56:48;   0,383;
05/10/2019 12:56:48;   1,531;
05/10/2019 13:56:47;   3,298;
05/10/2019 14:56:48;   4,036;
05/10/2019 15:56:48;   5,145;
05/10/2019 16:56:48;   4,808;
05/10/2019 17:56:48;   4,393;
05/10/2019 18:56:49;   3,726;
05/10/2019 19:56:48;   3,413;
05/10/2019 20:56:48;   2,268;
05/10/2019 21:56:48;   2,017;
05/10/2019 22:56:48;   1,932;
05/10/2019 23:56:48;   1,844;
06/10/2019 01:56:48;   1,537;
06/10/2019 02:56:48;   1,386;
06/10/2019 03:56:48;   1,257;
06/10/2019 04:56:48;   1,010;
06/10/2019 05:56:50;   0,677;
06/10/2019 06:56:49;   0,525;
06/10/2019 08:56:48;   0,370;
06/10/2019 10:56:48;   0,325;
06/10/2019 15:56:48;   0,386;
06/10/2019 17:56:48;   0,331;
06/10/2019 22:56:48;   0,378;
07/10/2019 01:56:48;   0,409;
07/10/2019 02:56:50;   0,383;
07/10/2019 04:56:48;   0,481;
07/10/2019 05:56:48;   0,439;
07/10/2019 13:03:48;   0,510;
07/10/2019 15:56:47;   0,659;
07/10/2019 17:56:48;   0,423;
07/10/2019 18:56:48;   0,337;
07/10/2019 19:56:48;   0,398;
07/10/2019 20:56:48;   0,360;
08/10/2019 00:03:49;   0,408;
08/10/2019 02:56:48;   0,382;
08/10/2019 04:56:50;   0,414;
08/10/2019 05:56:48;   0,382;
08/10/2019 07:56:48;   0,425;
08/10/2019 08:56:48;   0,399;
08/10/2019 09:56:49;   0,428;
08/10/2019 10:56:48;   0,397;
08/10/2019 11:56:48;   0,452;
08/10/2019 12:56:48;   0,482;
08/10/2019 14:56:48;   0,428;
08/10/2019 15:56:47;   0,306;
08/10/2019 17:56:48;   0,274;
08/10/2019 20:56:48;   0,319;
08/10/2019 20:56:48;   0,319;
08/10/2019 20:56:48;   0,319;
08/10/2019 20:56:48;   0,319;
08/10/2019 20:56:48;   0,319;
